crop,year,season,state,area,production,fertilizer,pesticide,yield,N,P,K,pH,avg_temp_c,total_rainfall_mm,avg_humidity_percent
bajra,2012,kharif,Puducherry,9.0,27,1357.2,2.79,3.0,88,55,40,7.0,28.05,945.7,74.75
bajra,2012,summer,Puducherry,12.0,36,1809.6,3.72,3.0,88,55,40,7.0,28.05,945.7,74.75
rice,2012,kharif,Puducherry,3559.0,11637,536697.2,1103.29,3.076666667,88,55,40,7.0,28.05,945.7,74.75
rice,2012,rabi,Puducherry,8979.0,23373,1354033.2,2783.49,3.233333333,88,55,40,7.0,28.05,945.7,74.75
rice,2012,summer,Puducherry,3743.0,11509,564444.4,1160.33,2.54,88,55,40,7.0,28.05,945.7,74.75
sugarcane,2012,kharif,Puducherry,2027.0,304516,305671.6,628.37,150.23,88,55,40,7.0,28.05,945.7,74.75
bajra,2013,kharif,Delhi,1519.0,3815,219480.31,410.13,2.51,90,40,30,7.5,24.34,1166.19,53.91
maize,2013,kharif,Delhi,37.0,828,5346.13,9.99,22.38,90,40,30,7.5,24.34,1166.19,53.91
potato,2013,whole year,Delhi,689.0,14652,99553.61,186.03,21.27,90,40,30,7.5,24.34,1166.19,53.91
rice,2013,kharif,Delhi,6068.0,19768,876765.32,1638.36,3.26,90,40,30,7.5,24.34,1166.19,53.91
sugarcane,2013,whole year,Delhi,3.0,226,433.47,0.81,75.33,90,40,30,7.5,24.34,1166.19,53.91
wheat,2013,rabi,Delhi,19450.0,86498,2810330.5,5251.5,4.45,90,40,30,7.5,24.34,1166.19,53.91
bajra,2013,kharif,Puducherry,12.0,31,1733.88,3.24,2.58,88,55,40,7.0,28.11,972.61,74.59
rice,2013,kharif,Puducherry,3671.0,12091,530422.79,991.17,2.696666667,88,55,40,7.0,28.11,972.61,74.59
rice,2013,rabi,Puducherry,8382.0,24736,1211115.18,2263.14,3.78,88,55,40,7.0,28.11,972.61,74.59
rice,2013,summer,Puducherry,3769.0,12965,544582.81,1017.63,3.41,88,55,40,7.0,28.11,972.61,74.59
sugarcane,2013,kharif,Puducherry,2024.0,304066,292447.76,546.48,150.23,88,55,40,7.0,28.11,972.61,74.59
bajra,2014,kharif,Delhi,1520.0,3817,229459.2,501.6,2.51,90,40,30,7.5,25.44,589.95,42.63
maize,2014,kharif,Delhi,35.0,783,5283.6,11.55,22.37,90,40,30,7.5,25.44,589.95,42.63
potato,2014,whole year,Delhi,436.0,9273,65818.56,143.88,21.27,90,40,30,7.5,25.44,589.95,42.63
rice,2014,kharif,Delhi,6035.0,17269,911043.6,1991.55,2.86,90,40,30,7.5,25.44,589.95,42.63
wheat,2014,rabi,Delhi,19360.0,85558,2922585.6,6388.8,4.42,90,40,30,7.5,25.44,589.95,42.63
bajra,2014,kharif,Jammu And Kashmir,15797.0,9395,2384715.12,5213.01,0.558571429,70,25,42,6.7,8.7,817.82,57.75
maize,2014,kharif,Jammu And Kashmir,297496.0,359960,44909996.16,98173.68,1.048421053,70,25,42,6.7,8.7,817.82,57.75
potato,2014,kharif,Jammu And Kashmir,1792.0,17412,270520.32,591.36,8.44625,70,25,42,6.7,8.7,817.82,57.75
rice,2014,kharif,Jammu And Kashmir,275861.0,344823,41643976.56,91034.13,1.098947368,70,25,42,6.7,8.7,817.82,57.75
sugarcane,2014,kharif,Jammu And Kashmir,1305.0,1958,197002.8,430.65,1.5,70,25,42,6.7,8.7,817.82,57.75
bajra,2014,kharif,Puducherry,6.0,11,905.76,1.98,1.83,88,55,40,7.0,28.1,1061.01,74.27
rice,2014,kharif,Puducherry,3643.0,11821,549947.28,1202.19,2.936666667,88,55,40,7.0,28.1,1061.01,74.27
rice,2014,rabi,Puducherry,9006.0,26378,1359545.76,2971.98,3.506666667,88,55,40,7.0,28.1,1061.01,74.27
rice,2014,summer,Puducherry,4005.0,14518,604594.8,1321.65,3.62,88,55,40,7.0,28.1,1061.01,74.27
sugarcane,2014,kharif,Puducherry,1921.0,316965,289994.16,633.93,165.0,88,55,40,7.0,28.1,1061.01,74.27
bajra,2015,kharif,Delhi,1482.0,3256,234022.62,489.06,2.2,90,40,30,7.5,25.34,771.59,44.69
maize,2015,kharif,Delhi,34.0,174,5368.94,11.22,5.12,90,40,30,7.5,25.34,771.59,44.69
rice,2015,kharif,Delhi,5884.0,16837,929142.44,1941.72,2.86,90,40,30,7.5,25.34,771.59,44.69
wheat,2015,rabi,Delhi,19050.0,83419,3008185.5,6286.5,4.38,90,40,30,7.5,25.34,771.59,44.69
bajra,2015,kharif,Jammu And Kashmir,8897.0,5305,1404925.27,2936.01,0.604,70,25,42,6.7,8.76,1254.78,62.3
bajra,2015,rabi,Jammu And Kashmir,187.0,56,29529.17,61.71,0.416666667,70,25,42,6.7,8.76,1254.78,62.3
maize,2015,kharif,Jammu And Kashmir,293858.0,523609,46403116.78,96973.14,1.5905,70,25,42,6.7,8.76,1254.78,62.3
potato,2015,kharif,Jammu And Kashmir,1710.0,12150,270026.1,564.3,5.697333333,70,25,42,6.7,8.76,1254.78,62.3
potato,2015,rabi,Jammu And Kashmir,1532.0,14418,241918.12,505.56,10.39166667,70,25,42,6.7,8.76,1254.78,62.3
rice,2015,kharif,Jammu And Kashmir,304503.0,646362,48084068.73,100485.99,2.05,70,25,42,6.7,8.76,1254.78,62.3
sugarcane,2015,kharif,Jammu And Kashmir,193.0,290,30476.63,63.69,1.5,70,25,42,6.7,8.76,1254.78,62.3
wheat,2015,rabi,Jammu And Kashmir,281870.0,544889,44510091.7,93017.1,1.332857143,70,25,42,6.7,8.76,1254.78,62.3
bajra,2016,kharif,Delhi,1487.0,3278,227882.75,520.45,2.2,90,40,30,7.5,26.27,677.81,39.78
maize,2016,kharif,Delhi,34.0,174,5210.5,11.9,5.12,90,40,30,7.5,26.27,677.81,39.78
rice,2016,kharif,Delhi,5973.0,17260,915362.25,2090.55,2.89,90,40,30,7.5,26.27,677.81,39.78
wheat,2016,rabi,Delhi,19622.0,87182,3007071.5,6867.7,4.44,90,40,30,7.5,26.27,677.81,39.78
bajra,2016,kharif,Jammu And Kashmir,13730.0,8164,2104122.5,4805.5,0.602857143,70,25,42,6.7,10.36,747.32,54.96
bajra,2016,rabi,Jammu And Kashmir,139.0,46,21301.75,48.65,0.475,70,25,42,6.7,10.36,747.32,54.96
maize,2016,kharif,Jammu And Kashmir,295174.0,541120,45235415.5,103310.9,1.6325,70,25,42,6.7,10.36,747.32,54.96
potato,2016,kharif,Jammu And Kashmir,1692.0,12399,259299.0,592.2,7.245,70,25,42,6.7,10.36,747.32,54.96
potato,2016,rabi,Jammu And Kashmir,1387.0,17243,212557.75,485.45,11.46928571,70,25,42,6.7,10.36,747.32,54.96
rice,2016,kharif,Jammu And Kashmir,283443.0,572213,43437639.75,99205.05,2.0255,70,25,42,6.7,10.36,747.32,54.96
sugarcane,2016,kharif,Jammu And Kashmir,45.0,68,6896.25,15.75,1.5,70,25,42,6.7,10.36,747.32,54.96
wheat,2016,rabi,Jammu And Kashmir,290301.0,548542,44488628.25,101605.35,1.416428571,70,25,42,6.7,10.36,747.32,54.96
bajra,2017,kharif,Delhi,1502.0,3256,236474.88,570.76,2.17,90,40,30,7.5,25.82,672.17,42.58
maize,2017,kharif,Delhi,36.0,174,5667.84,13.68,4.83,90,40,30,7.5,25.82,672.17,42.58
rice,2017,kharif,Delhi,5854.0,16837,921653.76,2224.52,2.88,90,40,30,7.5,25.82,672.17,42.58
wheat,2017,rabi,Delhi,19671.0,83419,3097002.24,7474.98,4.24,90,40,30,7.5,25.82,672.17,42.58
bajra,2017,kharif,Jammu And Kashmir,12448.0,7403,1959813.12,4730.24,0.602857143,70,25,42,6.7,8.95,1041.73,60.39
bajra,2017,rabi,Jammu And Kashmir,167.0,42,26292.48,63.46,0.25,70,25,42,6.7,8.95,1041.73,60.39
maize,2017,kharif,Jammu And Kashmir,302516.0,546169,47628119.04,114956.08,1.534,70,25,42,6.7,8.95,1041.73,60.39
potato,2017,kharif,Jammu And Kashmir,1897.0,20476,298663.68,720.86,11.97529412,70,25,42,6.7,8.95,1041.73,60.39
potato,2017,rabi,Jammu And Kashmir,1165.0,14298,183417.6,442.7,12.108,70,25,42,6.7,8.95,1041.73,60.39
rice,2017,kharif,Jammu And Kashmir,273582.0,663755,43072750.08,103961.16,2.31,70,25,42,6.7,8.95,1041.73,60.39
wheat,2017,rabi,Jammu And Kashmir,299336.0,640196,47127459.84,113747.68,1.645,70,25,42,6.7,8.95,1041.73,60.39
bajra,2018,kharif,Delhi,1478.0,3249,239731.6,517.3,2.2,90,40,30,7.5,25.45,846.08,47.0
maize,2018,kharif,Delhi,20.0,102,3244.0,7.0,5.1,90,40,30,7.5,25.45,846.08,47.0
rice,2018,kharif,Delhi,5848.0,16826,948545.6,2046.8,2.88,90,40,30,7.5,25.45,846.08,47.0
wheat,2018,rabi,Delhi,19220.0,82876,3117484.0,6727.0,4.31,90,40,30,7.5,25.45,846.08,47.0
bajra,2018,kharif,Jammu And Kashmir,19792.0,11769,3210262.4,6927.2,0.603333333,70,25,42,6.7,9.45,814.65,55.72
bajra,2018,rabi,Jammu And Kashmir,4566.0,1814,740605.2,1598.1,0.355,70,25,42,6.7,9.45,814.65,55.72
maize,2018,kharif,Jammu And Kashmir,262353.0,574380,42553656.6,91823.55,1.949,70,25,42,6.7,9.45,814.65,55.72
potato,2018,kharif,Jammu And Kashmir,1555.0,18663,252221.0,544.25,13.186875,70,25,42,6.7,9.45,814.65,55.72
potato,2018,rabi,Jammu And Kashmir,1741.0,18907,282390.2,609.35,12.05,70,25,42,6.7,9.45,814.65,55.72
rice,2018,kharif,Jammu And Kashmir,262012.0,615799,42498346.4,91704.2,2.35,70,25,42,6.7,9.45,814.65,55.72
wheat,2018,rabi,Jammu And Kashmir,288387.0,671799,46776371.4,100935.45,1.687142857,70,25,42,6.7,9.45,814.65,55.72
bajra,2019,kharif,Delhi,1475.0,4873,253346.0,545.75,3.3,90,40,30,7.5,25.47,618.71,49.1
maize,2019,kharif,Delhi,20.0,102,3435.2,7.4,5.1,90,40,30,7.5,25.47,618.71,49.1
rice,2019,kharif,Delhi,5848.0,17580,1004452.48,2163.76,3.01,90,40,30,7.5,25.47,618.71,49.1
wheat,2019,rabi,Delhi,19228.0,82905,3302601.28,7114.36,4.31,90,40,30,7.5,25.47,618.71,49.1
bajra,2019,kharif,Jammu And Kashmir,9656.0,5781,1658514.56,3572.72,0.603333333,70,25,42,6.7,7.64,1323.46,67.07
bajra,2019,rabi,Jammu And Kashmir,123.0,36,21126.48,45.51,0.58,70,25,42,6.7,7.64,1323.46,67.07
maize,2019,kharif,Jammu And Kashmir,268669.0,541451,46146587.44,99407.53,1.8985,70,25,42,6.7,7.64,1323.46,67.07
potato,2019,kharif,Jammu And Kashmir,1362.0,14417,233937.12,503.94,11.211875,70,25,42,6.7,7.64,1323.46,67.07
potato,2019,rabi,Jammu And Kashmir,1451.0,13726,249223.76,536.87,8.391666667,70,25,42,6.7,7.64,1323.46,67.07
rice,2019,kharif,Jammu And Kashmir,280513.0,587099,48180912.88,103789.81,2.0755,70,25,42,6.7,7.64,1323.46,67.07
sugarcane,2019,whole year,Jammu And Kashmir,37.0,83,6355.12,13.69,1.915,70,25,42,6.7,7.64,1323.46,67.07
wheat,2019,rabi,Jammu And Kashmir,243929.0,488297,41897245.04,90253.73,1.6575,70,25,42,6.7,7.64,1323.46,67.07
maize,1997,kharif,Manipur,6.0,23,571.02,1.86,4.25,58,17,37,5.9,19.88,1143.54,69.39
rice,1997,kharif,Manipur,155.0,348,14751.35,48.05,2.075555556,58,17,37,5.9,19.88,1143.54,69.39
sugarcane,1997,whole year,Manipur,7.0,2,666.19,2.17,0.29,58,17,37,5.9,19.88,1143.54,69.39
maize,1998,autumn,Manipur,2960.0,10090,292448.0,858.4,2.84,58,17,37,5.9,20.69,1138.92,70.73
potato,1998,autumn,Manipur,320.0,1670,31616.0,92.8,5.206666667,58,17,37,5.9,20.69,1138.92,70.73
potato,1998,rabi,Manipur,750.0,3930,74100.0,217.5,5.256666667,58,17,37,5.9,20.69,1138.92,70.73
potato,1998,winter,Manipur,1100.0,5750,108680.0,319.0,5.205714286,58,17,37,5.9,20.69,1138.92,70.73
rice,1998,autumn,Manipur,88370.0,200290,8730956.0,25627.3,2.094444444,58,17,37,5.9,20.69,1138.92,70.73
rice,1998,winter,Manipur,78520.0,181900,7757776.0,22770.8,2.2175,58,17,37,5.9,20.69,1138.92,70.73
sugarcane,1998,autumn,Manipur,380.0,12410,37544.0,110.2,32.65666667,58,17,37,5.9,20.69,1138.92,70.73
sugarcane,1998,rabi,Manipur,10.0,330,988.0,2.9,33.0,58,17,37,5.9,20.69,1138.92,70.73
sugarcane,1998,summer,Manipur,140.0,4570,13832.0,40.6,32.64,58,17,37,5.9,20.69,1138.92,70.73
sugarcane,1998,winter,Manipur,170.0,5560,16796.0,49.3,32.845,58,17,37,5.9,20.69,1138.92,70.73
maize,1999,kharif,Manipur,4340.0,10710,460604.2,1171.8,2.254,58,17,37,5.9,21.24,939.9,66.0
potato,1999,whole year,Manipur,2470.0,12920,262141.1,666.9,5.198888889,58,17,37,5.9,21.24,939.9,66.0
rice,1999,kharif,Manipur,157050.0,364980,16667716.5,42403.5,2.171111111,58,17,37,5.9,21.24,939.9,66.0
sugarcane,1999,whole year,Manipur,650.0,21230,68984.5,175.5,32.7475,58,17,37,5.9,21.24,939.9,66.0
maize,2000,kharif,Manipur,4670.0,10860,458453.9,1214.2,2.55,58,17,37,5.9,20.53,881.03,67.98
potato,2000,whole year,Manipur,2590.0,13550,254260.3,673.4,5.198888889,58,17,37,5.9,20.53,881.03,67.98
rice,2000,kharif,Manipur,156890.0,381750,15401891.3,40791.4,2.26,58,17,37,5.9,20.53,881.03,67.98
sugarcane,2000,whole year,Manipur,740.0,24170,72645.8,192.4,32.57571429,58,17,37,5.9,20.53,881.03,67.98
maize,2001,kharif,Manipur,5060.0,10090,516777.8,1315.6,2.0125,58,17,37,5.9,21.19,746.54,65.33
rice,2001,kharif,Manipur,162570.0,387270,16603274.1,42268.2,2.234444444,58,17,37,5.9,21.19,746.54,65.33
maize,2002,kharif,Manipur,3540.0,8270,335131.8,885.0,2.2,58,17,37,5.9,20.75,1116.15,69.08
potato,2002,whole year,Manipur,4470.0,23380,423174.9,1117.5,5.20375,58,17,37,5.9,20.75,1116.15,69.08
rice,2002,kharif,Manipur,153110.0,335700,14494923.7,38277.5,2.034444444,58,17,37,5.9,20.75,1116.15,69.08
sugarcane,2002,whole year,Manipur,320.0,10450,30294.4,80.0,32.65666667,58,17,37,5.9,20.75,1116.15,69.08
maize,2004,kharif,Manipur,3220.0,8900,348854.8,676.2,2.5225,58,17,37,5.9,20.24,1147.94,72.54
potato,2004,whole year,Manipur,2960.0,15480,320686.4,621.6,5.2175,58,17,37,5.9,20.24,1147.94,72.54
rice,2004,kharif,Manipur,176310.0,435930,19101425.4,37025.1,2.327777778,58,17,37,5.9,20.24,1147.94,72.54
sugarcane,2004,whole year,Manipur,300.0,9800,32502.0,63.0,32.67,58,17,37,5.9,20.24,1147.94,72.54
rice,2004,autumn,Puducherry,6237.0,17257,675716.58,1309.77,2.76,88,55,40,7.0,27.67,1307.68,76.32
rice,2004,summer,Puducherry,5689.0,15537,616346.26,1194.69,2.73,88,55,40,7.0,27.67,1307.68,76.32
rice,2004,winter,Puducherry,12896.0,28242,1397152.64,2708.16,2.803333333,88,55,40,7.0,27.67,1307.68,76.32
sugarcane,2004,whole year,Puducherry,1517.0,115690,164351.78,318.57,63.66,88,55,40,7.0,27.67,1307.68,76.32
maize,2005,kharif,Manipur,2850.0,7940,341772.0,598.5,2.56,58,17,37,5.9,20.79,1151.48,72.59
potato,2005,whole year,Manipur,4870.0,25470,584010.4,1022.7,5.2,58,17,37,5.9,20.79,1151.48,72.59
rice,2005,kharif,Manipur,166260.0,386070,19937899.2,34914.6,2.238888889,58,17,37,5.9,20.79,1151.48,72.59
sugarcane,2005,whole year,Manipur,70.0,2290,8394.4,14.7,32.75,58,17,37,5.9,20.79,1151.48,72.59
rice,2005,autumn,Puducherry,5348.0,15278,641332.16,1123.08,2.57,88,55,40,7.0,28.11,1606.86,76.35
rice,2005,summer,Puducherry,5167.0,13013,619626.64,1085.07,1.845,88,55,40,7.0,28.11,1606.86,76.35
rice,2005,winter,Puducherry,12410.0,25326,1488207.2,2606.1,2.89,88,55,40,7.0,28.11,1606.86,76.35
sugarcane,2005,whole year,Puducherry,2099.0,299000,251712.08,440.79,109.13,88,55,40,7.0,28.11,1606.86,76.35
maize,2006,kharif,Manipur,3340.0,8270,426551.4,734.8,2.48,58,17,37,5.9,21.21,891.77,67.6
potato,2006,summer,Manipur,850.0,4440,108553.5,187.0,5.22,58,17,37,5.9,21.21,891.77,67.6
potato,2006,whole year,Manipur,2870.0,15010,366527.7,631.4,5.23125,58,17,37,5.9,21.21,891.77,67.6
rice,2006,kharif,Manipur,165370.0,389170,21119402.7,36381.4,2.276666667,58,17,37,5.9,21.21,891.77,67.6
sugarcane,2006,summer,Manipur,10.0,330,1277.1,2.2,33.0,58,17,37,5.9,21.21,891.77,67.6
sugarcane,2006,whole year,Manipur,500.0,16330,63855.0,110.0,32.66666667,58,17,37,5.9,21.21,891.77,67.6
maize,2007,kharif,Manipur,2960.0,8450,394864.0,473.6,2.8025,58,17,37,5.9,20.15,1350.9,73.12
potato,2007,whole year,Manipur,1950.0,10200,260130.0,312.0,5.191111111,58,17,37,5.9,20.15,1350.9,73.12
rice,2007,kharif,Manipur,166150.0,406150,22164410.0,26584.0,2.378888889,58,17,37,5.9,20.15,1350.9,73.12
sugarcane,2007,whole year,Manipur,510.0,16660,68034.0,81.6,32.61666667,58,17,37,5.9,20.15,1350.9,73.12
maize,1997,kharif,Sikkim,39393.0,55710,3749031.81,12211.83,1.425,50,20,30,5.5,6.26,788.56,69.8
maize,1997,whole year,Sikkim,9580.0,7605,911728.6,2969.8,0.7875,50,20,30,5.5,6.26,788.56,69.8
rice,1997,kharif,Sikkim,15691.0,21447,1493312.47,4864.21,1.365,50,20,30,5.5,6.26,788.56,69.8
wheat,1997,rabi,Sikkim,8090.0,14200,769925.3,2507.9,1.755,50,20,30,5.5,6.26,788.56,69.8
maize,1998,kharif,Sikkim,39463.0,53840,3898944.4,11444.27,0.937142857,50,20,30,5.5,7.64,860.21,71.09
rice,1998,kharif,Sikkim,15874.0,21957,1568351.2,4603.46,1.3775,50,20,30,5.5,7.64,860.21,71.09
wheat,1998,rabi,Sikkim,7941.0,6416,784570.8,2302.89,0.79,50,20,30,5.5,7.64,860.21,71.09
maize,1999,kharif,Sikkim,39093.0,52834,4148940.09,10555.11,1.355,50,20,30,5.5,7.91,832.0,67.1
rice,1999,kharif,Sikkim,15908.0,23439,1688316.04,4295.16,1.465,50,20,30,5.5,7.91,832.0,67.1
wheat,1999,rabi,Sikkim,8100.0,12849,859653.0,2187.0,1.5725,50,20,30,5.5,7.91,832.0,67.1
maize,2000,kharif,Sikkim,39903.0,59611,3917277.51,10374.78,1.49,50,20,30,5.5,6.98,709.04,70.32
rice,2000,kharif,Sikkim,15218.0,21358,1493951.06,3956.68,1.4225,50,20,30,5.5,6.98,709.04,70.32
wheat,2000,rabi,Sikkim,7215.0,10103,708296.55,1875.9,1.3725,50,20,30,5.5,6.98,709.04,70.32
maize,2001,kharif,Sikkim,40110.0,57014,4096434.3,10428.6,1.405,50,20,30,5.5,7.51,800.67,68.47
maize,2001,whole year,Sikkim,8000.0,4000,817040.0,2080.0,0.5,50,20,30,5.5,7.51,800.67,68.47
rice,2001,kharif,Sikkim,14900.0,21372,1521737.0,3874.0,1.4275,50,20,30,5.5,7.51,800.67,68.47
wheat,2001,rabi,Sikkim,8710.0,10485,889552.3,2264.6,1.12,50,20,30,5.5,7.51,800.67,68.47
maize,2002,kharif,Sikkim,36720.0,53210,3476282.4,9180.0,1.415,50,20,30,5.5,7.24,740.4,72.52
maize,2002,whole year,Sikkim,6000.0,3000,568020.0,1500.0,0.5,50,20,30,5.5,7.24,740.4,72.52
potato,2002,whole year,Sikkim,5760.0,27020,545299.2,1440.0,5.1,50,20,30,5.5,7.24,740.4,72.52
rice,2002,kharif,Sikkim,14790.0,21220,1400169.3,3697.5,1.4325,50,20,30,5.5,7.24,740.4,72.52
wheat,2002,rabi,Sikkim,8330.0,10400,788601.1,2082.5,1.2075,50,20,30,5.5,7.24,740.4,72.52
maize,2003,kharif,Sikkim,36700.0,57050,3632566.0,8808.0,1.5375,50,20,30,5.5,7.28,793.29,71.84
potato,2003,whole year,Sikkim,7470.0,33440,739380.6,1792.8,4.455,50,20,30,5.5,7.28,793.29,71.84
rice,2003,kharif,Sikkim,14740.0,21190,1458965.2,3537.6,1.4275,50,20,30,5.5,7.28,793.29,71.84
wheat,2003,rabi,Sikkim,6805.0,8686,673558.9,1633.2,1.21,50,20,30,5.5,7.28,793.29,71.84
maize,2004,kharif,Sikkim,36700.0,58280,3976078.0,7707.0,1.635,50,20,30,5.5,7.27,788.07,73.74
rice,2004,kharif,Sikkim,9070.0,21610,982643.8,1904.7,4.7875,50,20,30,5.5,7.27,788.07,73.74
wheat,2004,rabi,Sikkim,5740.0,8250,621871.6,1205.4,1.39,50,20,30,5.5,7.27,788.07,73.74
maize,2005,kharif,Sikkim,25450.0,61100,3051964.0,5344.5,5.21,50,20,30,5.5,7.37,854.12,71.66
rice,2005,kharif,Sikkim,9790.0,23690,1174016.8,2055.9,5.3425,50,20,30,5.5,7.37,854.12,71.66
wheat,2005,rabi,Sikkim,5740.0,9250,688340.8,1205.4,1.5525,50,20,30,5.5,7.37,854.12,71.66
maize,2006,kharif,Sikkim,40850.0,64890,5216953.5,8987.0,1.605,50,20,30,5.5,7.82,761.88,70.94
rice,2006,kharif,Sikkim,9200.0,21450,1174932.0,2024.0,4.84,50,20,30,5.5,7.82,761.88,70.94
wheat,2006,rabi,Sikkim,6380.0,10360,814789.8,1403.6,1.57,50,20,30,5.5,7.82,761.88,70.94
maize,2007,kharif,Sikkim,39770.0,59120,5305318.0,6363.2,1.415,50,20,30,5.5,7.57,914.37,72.94
rice,2007,kharif,Sikkim,11860.0,19480,1582124.0,1897.6,1.5475,50,20,30,5.5,7.57,914.37,72.94
wheat,2007,rabi,Sikkim,4460.0,4460,594964.0,713.6,1.0,50,20,30,5.5,7.57,914.37,72.94
maize,2008,kharif,Sikkim,39200.0,65740,5607168.0,3528.0,1.8,50,20,30,5.5,7.31,876.35,74.08
rice,2008,kharif,Sikkim,13000.0,22230,1859520.0,1170.0,1.5925,50,20,30,5.5,7.31,876.35,74.08
wheat,2008,rabi,Sikkim,3900.0,3500,557856.0,351.0,0.8825,50,20,30,5.5,7.31,876.35,74.08
maize,2009,kharif,Sikkim,39500.0,64690,6154890.0,6715.0,1.5875,50,20,30,5.5,7.76,924.82,70.34
rice,2009,kharif,Sikkim,12270.0,20930,1911911.4,2085.9,1.595,50,20,30,5.5,7.76,924.82,70.34
wheat,2009,rabi,Sikkim,5200.0,4720,810264.0,884.0,0.93,50,20,30,5.5,7.76,924.82,70.34
maize,2010,kharif,Sikkim,40170.0,276023,6672638.7,9640.8,5.2675,50,20,30,5.5,7.81,1155.04,71.24
rice,2010,kharif,Sikkim,12140.0,20973,2016575.4,2913.6,1.6225,50,20,30,5.5,7.81,1155.04,71.24
wheat,2010,rabi,Sikkim,2650.0,2710,440191.5,636.0,1.03,50,20,30,5.5,7.81,1155.04,71.24
maize,2011,kharif,Sikkim,39950.0,66210,6692424.0,13183.5,1.6125,50,20,30,5.5,7.15,1064.45,75.11
rice,2011,kharif,Sikkim,12070.0,20880,2021966.4,3983.1,1.6225,50,20,30,5.5,7.15,1064.45,75.11
wheat,2011,rabi,Sikkim,2500.0,2650,418800.0,825.0,1.065,50,20,30,5.5,7.15,1064.45,75.11
maize,2012,kharif,Sikkim,39970.0,67950,6027476.0,12390.7,1.66,50,20,30,5.5,7.07,887.94,69.83
rice,2012,kharif,Sikkim,11920.0,21340,1797536.0,3695.2,1.7175,50,20,30,5.5,7.07,887.94,69.83
wheat,2012,rabi,Sikkim,520.0,550,78416.0,161.2,1.0475,50,20,30,5.5,7.07,887.94,69.83
potato,2013,rabi,Jammu And Kashmir,1312.0,15339,189570.88,354.24,12.0475,70,25,42,6.7,9.43,733.16,56.18
wheat,2013,rabi,Jammu And Kashmir,292380.0,464577,42245986.2,78942.6,1.27,70,25,42,6.7,9.43,733.16,56.18
maize,2013,kharif,Sikkim,39930.0,68825,5769485.7,10781.1,1.685,50,20,30,5.5,7.49,1122.24,70.75
rice,2013,kharif,Sikkim,11158.0,20260,1612219.42,3012.66,1.76,50,20,30,5.5,7.49,1122.24,70.75
wheat,2013,rabi,Sikkim,360.0,385,52016.4,97.2,1.03,50,20,30,5.5,7.49,1122.24,70.75
maize,2014,kharif,Sikkim,39880.0,68890,6020284.8,13160.4,1.69,50,20,30,5.5,7.61,900.55,73.12
rice,2014,kharif,Sikkim,11040.0,20070,1666598.4,3643.2,1.76,50,20,30,5.5,7.61,900.55,73.12
wheat,2014,rabi,Sikkim,390.0,420,58874.4,128.7,1.05,50,20,30,5.5,7.61,900.55,73.12
maize,2015,kharif,Sikkim,38955.0,68310,6151384.05,12855.15,1.72,50,20,30,5.5,7.55,951.55,78.01
rice,2015,kharif,Sikkim,10669.0,19687,1684741.79,3520.77,1.7925,50,20,30,5.5,7.55,951.55,78.01
wheat,2015,rabi,Sikkim,323.0,346,51004.93,106.59,1.0375,50,20,30,5.5,7.55,951.55,78.01
maize,2016,kharif,Sikkim,38498.0,67992,5899818.5,13474.3,1.73,50,20,30,5.5,7.94,1613.4,76.64
rice,2016,kharif,Sikkim,10481.0,19453,1606213.25,3668.35,1.8075,50,20,30,5.5,7.94,1613.4,76.64
wheat,2016,rabi,Sikkim,265.0,286,40611.25,92.75,1.046666667,50,20,30,5.5,7.94,1613.4,76.64
maize,2017,kharif,Sikkim,38458.0,67968,6054827.52,14614.04,1.7325,50,20,30,5.5,7.76,1475.83,77.31
rice,2017,kharif,Sikkim,9501.0,17636,1495837.44,3610.38,1.815,50,20,30,5.5,7.76,1475.83,77.31
wheat,2017,rabi,Sikkim,172.0,185,27079.68,65.36,1.03,50,20,30,5.5,7.76,1475.83,77.31
maize,2018,kharif,Sikkim,37778.0,66789,6127591.6,13222.3,1.7325,50,20,30,5.5,7.2,1519.09,77.58
rice,2018,kharif,Sikkim,9256.0,17182,1501323.2,3239.6,1.82,50,20,30,5.5,7.2,1519.09,77.58
wheat,2018,rabi,Sikkim,163.0,176,26438.6,57.05,1.04,50,20,30,5.5,7.2,1519.09,77.58
maize,2019,kharif,Sikkim,38387.0,67908,6593351.12,14203.19,1.735,50,20,30,5.5,7.21,1606.09,78.68
rice,2019,kharif,Sikkim,8685.0,16137,1491735.6,3213.45,1.8225,50,20,30,5.5,7.21,1606.09,78.68
wheat,2019,rabi,Sikkim,165.0,178,28340.4,61.05,1.035,50,20,30,5.5,7.21,1606.09,78.68
rice,2004,kharif,Goa,52442.0,145174,5681566.28,11012.82,2.75,65,25,45,6.2,27.38,1568.21,73.16
sugarcane,2004,whole year,Goa,1210.0,60583,131091.4,254.1,52.75,65,25,45,6.2,27.38,1568.21,73.16
rice,2005,kharif,Goa,52177.0,147236,6257065.84,10957.17,2.81,65,25,45,6.2,27.19,2305.82,73.96
sugarcane,2005,whole year,Goa,1110.0,55867,133111.2,233.1,53.16,65,25,45,6.2,27.19,2305.82,73.96
rice,2006,kharif,Goa,52985.0,128945,6766714.35,11656.7,2.41,65,25,45,6.2,27.19,2227.9,74.83
sugarcane,2006,whole year,Goa,1120.0,58279,143035.2,246.4,55.455,65,25,45,6.2,27.19,2227.9,74.83
